# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2647       7.958601570051e-12       2.964218026897e-13      -7.044958200016e-13       0.000000000000e+00       1.173150138181e-16       2.654301134618e-17      -1.190894468453e-18 
 2648       7.957430355868e-12       2.941637391741e-13      -7.021420010806e-13       0.000000000000e+00       1.171310912853e-16       2.643588919465e-17      -1.158823108684e-18 
 2649       7.956075125868e-12       2.919099693787e-13      -6.996834813113e-13       0.000000000000e+00       1.169475145958e-16       2.633089720723e-17      -1.128191894716e-18 
 2650       7.954528499929e-12       2.896612368238e-13      -6.971206462582e-13       0.000000000000e+00       1.167642825140e-16       2.622821780765e-17      -1.099089763572e-18 
 2651       7.952783882157e-12       2.874182422794e-13      -6.944540871584e-13       0.000000000000e+00       1.165813939449e-16       2.612798743927e-17      -1.071581838345e-18 
 2652       7.950837882486e-12       2.851815086148e-13      -6.916852141101e-13       0.000000000000e+00       1.163988483770e-16       2.603015672602e-17      -1.045637058554e-18 
 2653       7.948687908414e-12       2.829515152068e-13      -6.888156462748e-13       0.000000000000e+00       1.162166454418e-16       2.593462954001e-17      -1.021200150513e-18 
 2654       7.946331360622e-12       2.807287428336e-13      -6.858470082045e-13       0.000000000000e+00       1.160347847668e-16       2.584130945060e-17      -9.982156657139e-19 
 2655       7.943765632971e-12       2.785136736756e-13      -6.827809298470e-13       0.000000000000e+00       1.158532659754e-16       2.575009972412e-17      -9.766279806662e-19 
 2656       7.940988112494e-12       2.763067913173e-13      -6.796190465514e-13       0.000000000000e+00       1.156720886868e-16       2.566090332363e-17      -9.563812967268e-19 
 2657       7.937996179389e-12       2.741085807485e-13      -6.763629990729e-13       0.000000000000e+00       1.154912525162e-16       2.557362290856e-17      -9.374196399327e-19 
 2658       7.934787207015e-12       2.719195283651e-13      -6.730144335783e-13       0.000000000000e+00       1.153107570745e-16       2.548816083448e-17      -9.196868608346e-19 
 2659       7.931358561886e-12       2.697401219710e-13      -6.695750016512e-13       0.000000000000e+00       1.151306019688e-16       2.540441915278e-17      -9.031266343290e-19 
 2660       7.927707603662e-12       2.675708507792e-13      -6.660463602971e-13       0.000000000000e+00       1.149507868019e-16       2.532229961037e-17      -8.876824594913e-19 
 2661       7.923831685145e-12       2.654122054131e-13      -6.624301719489e-13       0.000000000000e+00       1.147713111723e-16       2.524170364943e-17      -8.732976594084e-19 
 2662       7.919728152275e-12       2.632646779077e-13      -6.587281044718e-13       0.000000000000e+00       1.145921746748e-16       2.516253240709e-17      -8.599153810113e-19 
 2663       7.915394344119e-12       2.611287617110e-13      -6.549418311690e-13       0.000000000000e+00       1.144133768996e-16       2.508468671515e-17      -8.474785949083e-19 
 2664       7.910827592868e-12       2.590049516853e-13      -6.510730307864e-13       0.000000000000e+00       1.142349174330e-16       2.500806709978e-17      -8.359300952172e-19 
 2665       7.906025223831e-12       2.568937441085e-13      -6.471233875181e-13       0.000000000000e+00       1.140567958572e-16       2.493257378127e-17      -8.252124993985e-19 
 2666       7.900984555427e-12       2.547956366755e-13      -6.430945910117e-13       0.000000000000e+00       1.138790117502e-16       2.485810667367e-17      -8.152682480878e-19 
 2667       7.895702899182e-12       2.527111284992e-13      -6.389883363735e-13       0.000000000000e+00       1.137015646857e-16       2.478456538457e-17      -8.060396049288e-19 
 2668       7.890177559719e-12       2.506407201124e-13      -6.348063241735e-13       0.000000000000e+00       1.135244542335e-16       2.471184921477e-17      -7.974686564060e-19 
 2669       7.884405834756e-12       2.485849134682e-13      -6.305502604511e-13       0.000000000000e+00       1.133476799589e-16       2.463985715802e-17      -7.894973116772e-19 
 2670       7.878385015095e-12       2.465442119421e-13      -6.262218567197e-13       0.000000000000e+00       1.131712414234e-16       2.456848790069e-17      -7.820673024066e-19 
 2671       7.872112384621e-12       2.445191203332e-13      -6.218228299727e-13       0.000000000000e+00       1.129951381841e-16       2.449763982153e-17      -7.751201825973e-19 
 2672       7.865585220293e-12       2.425101448650e-13      -6.173549026880e-13       0.000000000000e+00       1.128193697939e-16       2.442721099133e-17      -7.685973284243e-19 
 2673       7.858800792138e-12       2.405177931871e-13      -6.128198028337e-13       0.000000000000e+00       1.126439358016e-16       2.435709917268e-17      -7.624399380669e-19 
 2674       7.851756363245e-12       2.385425743767e-13      -6.082192638733e-13       0.000000000000e+00       1.124688357518e-16       2.428720181964e-17      -7.565890315416e-19 
 2675       7.844449189759e-12       2.365849989392e-13      -6.035550247705e-13       0.000000000000e+00       1.122940691849e-16       2.421741607748e-17      -7.509854505351e-19 
 2676       7.836876520878e-12       2.346455788104e-13      -5.988288299951e-13       0.000000000000e+00       1.121196356370e-16       2.414763878236e-17      -7.455698582365e-19 
 2677       7.829035598840e-12       2.327248273571e-13      -5.940424295278e-13       0.000000000000e+00       1.119455346402e-16       2.407776646107e-17      -7.402827391708e-19 
 2678       7.820923658924e-12       2.308232593786e-13      -5.891975788655e-13       0.000000000000e+00       1.117717657223e-16       2.400769533075e-17      -7.350643990307e-19 
 2679       7.812537929438e-12       2.289413911082e-13      -5.842960390266e-13       0.000000000000e+00       1.115983284067e-16       2.393732129854e-17      -7.298549645104e-19 
 2680       7.803875631717e-12       2.270797402143e-13      -5.793395765562e-13       0.000000000000e+00       1.114252222129e-16       2.386653996135e-17      -7.245943831373e-19 
 2681       7.794933980117e-12       2.252388258018e-13      -5.743299635312e-13       0.000000000000e+00       1.112524466558e-16       2.379524660558e-17      -7.192224231055e-19 
 2682       7.785710182005e-12       2.234191684133e-13      -5.692689775660e-13       0.000000000000e+00       1.110800012465e-16       2.372333620674e-17      -7.136786731084e-19 
 2683       7.776201437756e-12       2.216212900306e-13      -5.641584018172e-13       0.000000000000e+00       1.109078854915e-16       2.365070342929e-17      -7.079025421712e-19 
 2684       7.766404940748e-12       2.198457140757e-13      -5.590000249889e-13       0.000000000000e+00       1.107360988933e-16       2.357724262624e-17      -7.018332594838e-19 
 2685       7.756317877351e-12       2.180929654124e-13      -5.537956413384e-13       0.000000000000e+00       1.105646409499e-16       2.350284783891e-17      -6.954098742336e-19 
 2686       7.745937426926e-12       2.163635703475e-13      -5.485470506810e-13       0.000000000000e+00       1.103935111553e-16       2.342741279666e-17      -6.885712554382e-19 
 2687       7.735260761818e-12       2.146580566320e-13      -5.432560583951e-13       0.000000000000e+00       1.102227089992e-16       2.335083091654e-17      -6.812560917779e-19 
 2688       7.724285047345e-12       2.129769534625e-13      -5.379244754281e-13       0.000000000000e+00       1.100522339669e-16       2.327299530307e-17      -6.734028914291e-19 
 2689       7.713007441799e-12       2.113207914827e-13      -5.325541183010e-13       0.000000000000e+00       1.098820855396e-16       2.319379874790e-17      -6.649499818962e-19 
 2690       7.701425096435e-12       2.096901027843e-13      -5.271468091137e-13       0.000000000000e+00       1.097122631940e-16       2.311313372954e-17      -6.558355098451e-19 
 2691       7.689535983531e-12       2.080853433651e-13      -5.217043686867e-13       0.000000000000e+00       1.095427663606e-16       2.303091669575e-17      -6.460105170657e-19 
 2692       7.677341385491e-12       2.065066600392e-13      -5.162285959326e-13       0.000000000000e+00       1.093735942965e-16       2.294716105566e-17      -6.354782464427e-19 
 2693       7.664843419276e-12       2.049541222611e-13      -5.107212883827e-13       0.000000000000e+00       1.092047462116e-16       2.286190458430e-17      -6.242550495534e-19 
 2694       7.652044209576e-12       2.034277995536e-13      -5.051842490457e-13       0.000000000000e+00       1.090362213107e-16       2.277518517609e-17      -6.123573300122e-19 
 2695       7.638945888818e-12       2.019277615081e-13      -4.996192864126e-13       0.000000000000e+00       1.088680187938e-16       2.268704084497e-17      -5.998015435205e-19 
 2696       7.625550597174e-12       2.004540777844e-13      -4.940282144621e-13       0.000000000000e+00       1.087001378555e-16       2.259750972450e-17      -5.866041979156e-19 
 2697       7.611860482569e-12       1.990068181109e-13      -4.884128526659e-13       0.000000000000e+00       1.085325776857e-16       2.250663006800e-17      -5.727818532205e-19 
 2698       7.597877700687e-12       1.975860522844e-13      -4.827750259933e-13       0.000000000000e+00       1.083653374689e-16       2.241444024860e-17      -5.583511216930e-19 
 2699       7.583604414980e-12       1.961918501704e-13      -4.771165649167e-13       0.000000000000e+00       1.081984163847e-16       2.232097875943e-17      -5.433286678749e-19 
 2700       7.569042796677e-12       1.948242817029e-13      -4.714393054168e-13       0.000000000000e+00       1.080318136076e-16       2.222628421370e-17      -5.277312086418e-19 
 2701       7.554195024788e-12       1.934834168847e-13      -4.657450889871e-13       0.000000000000e+00       1.078655283071e-16       2.213039534477e-17      -5.115755132520e-19 
 2702       7.539063286113e-12       1.921693257868e-13      -4.600357626399e-13       0.000000000000e+00       1.076995596474e-16       2.203335100635e-17      -4.948784033960e-19 
 2703       7.523649775252e-12       1.908820785492e-13      -4.543131789109e-13       0.000000000000e+00       1.075339067878e-16       2.193519017255e-17      -4.776567532462e-19 
 2704       7.507956694609e-12       1.896217453805e-13      -4.485791958642e-13       0.000000000000e+00       1.073685688823e-16       2.183595193799e-17      -4.599274895057e-19 
 2705       7.491986254403e-12       1.883883965578e-13      -4.428356770978e-13       0.000000000000e+00       1.072035450801e-16       2.173567551796e-17      -4.417075914580e-19 
 2706       7.475740672672e-12       1.871821024270e-13      -4.370844917486e-13       0.000000000000e+00       1.070388345250e-16       2.163440024850e-17      -4.230140910161e-19 
 2707       7.459222175283e-12       1.860029334028e-13      -4.313275144973e-13       0.000000000000e+00       1.068744363558e-16       2.153216558649e-17      -4.038640727723e-19 
 2708       7.442432995942e-12       1.848509599686e-13      -4.255666255738e-13       0.000000000000e+00       1.067103497061e-16       2.142901110984e-17      -3.842746740471e-19 
 2709       7.425375376194e-12       1.837262526763e-13      -4.198037107623e-13       0.000000000000e+00       1.065465737045e-16       2.132497651752e-17      -3.642630849386e-19 
 2710       7.408051565438e-12       1.826288821470e-13      -4.140406614061e-13       0.000000000000e+00       1.063831074743e-16       2.122010162970e-17      -3.438465483722e-19 
 2711       7.390463820933e-12       1.815589190703e-13      -4.082793744131e-13       0.000000000000e+00       1.062199501339e-16       2.111442638790e-17      -3.230423601496e-19 
 2712       7.372614407802e-12       1.805164342046e-13      -4.025217522609e-13       0.000000000000e+00       1.060571007963e-16       2.100799085506e-17      -3.018678689983e-19 
 2713       7.354505599043e-12       1.795014983773e-13      -3.967697030015e-13       0.000000000000e+00       1.058945585695e-16       2.090083521566e-17      -2.803404766210e-19 
 2714       7.336139675537e-12       1.785141824845e-13      -3.910251402669e-13       0.000000000000e+00       1.057323225562e-16       2.079299977584e-17      -2.584776377448e-19 
 2715       7.317518926053e-12       1.775545574913e-13      -3.852899832742e-13       0.000000000000e+00       1.055703918541e-16       2.068452496352e-17      -2.362968601706e-19 
 2716       7.298645647257e-12       1.766226944316e-13      -3.795661568301e-13       0.000000000000e+00       1.054087655556e-16       2.057545132849e-17      -2.138157048226e-19 
 2717       7.279522143721e-12       1.757186644083e-13      -3.738555913370e-13       0.000000000000e+00       1.052474427481e-16       2.046581954256e-17      -1.910517857975e-19 
 2718       7.260150727927e-12       1.748425385931e-13      -3.681602227972e-13       0.000000000000e+00       1.050864225135e-16       2.035567039963e-17      -1.680227704140e-19 
 2719       7.240533720278e-12       1.739943882268e-13      -3.624819928188e-13       0.000000000000e+00       1.049257039289e-16       2.024504481584e-17      -1.447463792618e-19 
 2720       7.220673449105e-12       1.731742846189e-13      -3.568228486200e-13       0.000000000000e+00       1.047652860659e-16       2.013398382964e-17      -1.212403862515e-19 
 2721       7.200572250673e-12       1.723822991482e-13      -3.511847430350e-13       0.000000000000e+00       1.046051679911e-16       2.002252860197e-17      -9.752261866337e-20 
 2722       7.180232469189e-12       1.716185032624e-13      -3.455696345188e-13       0.000000000000e+00       1.044453487658e-16       1.991072041630e-17      -7.361095719726e-20 
 2723       7.159656456812e-12       1.708829684782e-13      -3.399794871520e-13       0.000000000000e+00       1.042858274460e-16       1.979860067879e-17      -4.952333602152e-20 
 2724       7.138846573658e-12       1.701757663812e-13      -3.344162706466e-13       0.000000000000e+00       1.041266030827e-16       1.968621091837e-17      -2.527774282257e-20 
 2725       7.117805187808e-12       1.694969686264e-13      -3.288819603504e-13       0.000000000000e+00       1.039676747215e-16       1.957359278690e-17      -8.922188542067e-22 
 2726       7.096534675316e-12       1.688466469377e-13      -3.233785372529e-13       0.000000000000e+00       1.038090414028e-16       1.946078805924e-17       2.361514101307e-20 
 2727       7.075037420217e-12       1.682248731080e-13      -3.179079879895e-13       0.000000000000e+00       1.036507021620e-16       1.934783863337e-17       4.822618824266e-20 
 2728       7.053315814535e-12       1.676317189995e-13      -3.124723048475e-13       0.000000000000e+00       1.034926560288e-16       1.923478653052e-17       7.292272058255e-20 
 2729       7.031372258288e-12       1.670672565434e-13      -3.070734857706e-13       0.000000000000e+00       1.033349020282e-16       1.912167389527e-17       9.768648201593e-20 
 2730       7.009209159499e-12       1.665315577403e-13      -3.017135343645e-13       0.000000000000e+00       1.031774391794e-16       1.900854299567e-17       1.224991627119e-19 
 2731       6.986829332739e-12       1.660246325513e-13      -2.963942848955e-13       0.000000000000e+00       1.030202665777e-16       1.889543810862e-17       1.473422200603e-19 
 2732       6.964237197081e-12       1.655462422097e-13      -2.911168762532e-13       0.000000000000e+00       1.028633836370e-16       1.878241118690e-17       1.721963408279e-19 
 2733       6.941437584586e-12       1.650960849085e-13      -2.858822751775e-13       0.000000000000e+00       1.027067898482e-16       1.866951622275e-17       1.970419760195e-19 
 2734       6.918435342364e-12       1.646738578170e-13      -2.806914510104e-13       0.000000000000e+00       1.025504846982e-16       1.855680736551e-17       2.218595194801e-19 
 2735       6.895235332584e-12       1.642792570796e-13      -2.755453756991e-13       0.000000000000e+00       1.023944676703e-16       1.844433892177e-17       2.466293078418e-19 
 2736       6.871842432492e-12       1.639119778150e-13      -2.704450237974e-13       0.000000000000e+00       1.022387382437e-16       1.833216535550e-17       2.713316204723e-19 
 2737       6.848261534423e-12       1.635717141154e-13      -2.653913724686e-13       0.000000000000e+00       1.020832958940e-16       1.822034128817e-17       2.959466794226e-19 
 2738       6.824497545817e-12       1.632581590450e-13      -2.603854014875e-13       0.000000000000e+00       1.019281400926e-16       1.810892149896e-17       3.204546493741e-19 
 2739       6.800555389230e-12       1.629710046395e-13      -2.554280932431e-13       0.000000000000e+00       1.017732703074e-16       1.799796092483e-17       3.448356375873e-19 
 2740       6.776440002349e-12       1.627099419050e-13      -2.505204327404e-13       0.000000000000e+00       1.016186860022e-16       1.788751466071e-17       3.690696938489e-19 
 2741       6.752156338009e-12       1.624746608169e-13      -2.456634076030e-13       0.000000000000e+00       1.014643866368e-16       1.777763795963e-17       3.931368104198e-19 
 2742       6.727709364202e-12       1.622648503190e-13      -2.408580080752e-13       0.000000000000e+00       1.013103716674e-16       1.766838623285e-17       4.170169219829e-19 
 2743       6.703104064097e-12       1.620801983224e-13      -2.361052270249e-13       0.000000000000e+00       1.011566405462e-16       1.755981505003e-17       4.406899055908e-19 
 2744       6.678345436047e-12       1.619203917049e-13      -2.314060599449e-13       0.000000000000e+00       1.010031927215e-16       1.745198013934e-17       4.641355806136e-19 
 2745       6.653438493609e-12       1.617851163096e-13      -2.267615049562e-13       0.000000000000e+00       1.008500276376e-16       1.734493738766e-17       4.873337086867e-19 
 2746       6.628388265555e-12       1.616740569440e-13      -2.221725628096e-13       0.000000000000e+00       1.006971447350e-16       1.723874284064e-17       5.102639936584e-19 
 2747       6.603199795887e-12       1.615868973792e-13      -2.176402368886e-13       0.000000000000e+00       1.005445434504e-16       1.713345270291e-17       5.329060815380e-19 
 2748       6.577878143850e-12       1.615233203487e-13      -2.131655332109e-13       0.000000000000e+00       1.003922232164e-16       1.702912333820e-17       5.552395604433e-19 
 2749       6.552428383948e-12       1.614830075479e-13      -2.087494604318e-13       0.000000000000e+00       1.002401834617e-16       1.692581126950e-17       5.772439605483e-19 
 2750       6.526855605955e-12       1.614656396322e-13      -2.043930298453e-13       0.000000000000e+00       1.000884236112e-16       1.682357317915e-17       5.988987540313e-19 
 2751       6.501164914932e-12       1.614708962170e-13      -2.000972553875e-13       0.000000000000e+00       9.993694308585e-17       1.672246590906e-17       6.201833550224e-19 
 2752       6.475361431241e-12       1.614984558762e-13      -1.958631536380e-13       0.000000000000e+00       9.978574130257e-17       1.662254646079e-17       6.410771195514e-19 
 2753       6.449450290554e-12       1.615479961413e-13      -1.916917438230e-13       0.000000000000e+00       9.963481767443e-17       1.652387199573e-17       6.615593454953e-19 
 2754       6.423436643875e-12       1.616191935003e-13      -1.875840478170e-13       0.000000000000e+00       9.948417161055e-17       1.642649983524e-17       6.816092725267e-19 
 2755       6.397325657548e-12       1.617117233971e-13      -1.835410901453e-13       0.000000000000e+00       9.933380251610e-17       1.633048746076e-17       7.012060820607e-19 
 2756       6.371122513272e-12       1.618252602301e-13      -1.795638979866e-13       0.000000000000e+00       9.918370979232e-17       1.623589251400e-17       7.203288972034e-19 
 2757       6.344832408117e-12       1.619594773516e-13      -1.756535011747e-13       0.000000000000e+00       9.903389283646e-17       1.614277279705e-17       7.389567826994e-19 
 2758       6.318460554538e-12       1.621140470664e-13      -1.718109322013e-13       0.000000000000e+00       9.888435104187e-17       1.605118627253e-17       7.570687448794e-19 
 2759       6.292012180384e-12       1.622886406312e-13      -1.680372262183e-13       0.000000000000e+00       9.873508379789e-17       1.596119106376e-17       7.746437316083e-19 
 2760       6.265492528920e-12       1.624829282533e-13      -1.643334210398e-13       0.000000000000e+00       9.858609048993e-17       1.587284545485e-17       7.916606322327e-19 
 2761       6.238906858836e-12       1.626965790901e-13      -1.607005571446e-13       0.000000000000e+00       9.843737049941e-17       1.578620789091e-17       8.080982775288e-19 
 2762       6.212260444260e-12       1.629292612474e-13      -1.571396776785e-13       0.000000000000e+00       9.828892320380e-17       1.570133697812e-17       8.239354396502e-19 
 2763       6.185558574777e-12       1.631806417791e-13      -1.536518284565e-13       0.000000000000e+00       9.814074797656e-17       1.561829148394e-17       8.391508320754e-19 
 2764       6.158806555436e-12       1.634503866859e-13      -1.502380579654e-13       0.000000000000e+00       9.799284418721e-17       1.553713033720e-17       8.537231095560e-19 
 2765       6.132009706771e-12       1.637381609143e-13      -1.468994173656e-13       0.000000000000e+00       9.784521120125e-17       1.545791262829e-17       8.676308680642e-19 
 2766       6.105173364813e-12       1.640436283558e-13      -1.436369604940e-13       0.000000000000e+00       9.769784838021e-17       1.538069760927e-17       8.808526447405e-19 
 2767       6.078302881099e-12       1.643664518457e-13      -1.404517438658e-13       0.000000000000e+00       9.755075508161e-17       1.530554469402e-17       8.933669178418e-19 
 2768       6.051403622693e-12       1.647062931622e-13      -1.373448266771e-13       0.000000000000e+00       9.740393065899e-17       1.523251345840e-17       9.051521066888e-19 
 2769       6.024480972197e-12       1.650628130256e-13      -1.343172708071e-13       0.000000000000e+00       9.725737446186e-17       1.516166364037e-17       9.161865716139e-19 
 2770       5.997540327764e-12       1.654356710971e-13      -1.313701408205e-13       0.000000000000e+00       9.711108583575e-17       1.509305514014e-17       9.264486139090e-19 
 2771       5.970586932026e-12       1.658245104089e-13      -1.285042896510e-13       0.000000000000e+00       9.696506417192e-17       1.502672217213e-17       9.359264333156e-19 
 2772       5.943625357857e-12       1.662289105660e-13      -1.257197144110e-13       0.000000000000e+00       9.681930905700e-17       1.496259557130e-17       9.446480580940e-19 
 2773       5.916660019919e-12       1.666484342952e-13      -1.230161971818e-13       0.000000000000e+00       9.667382012411e-17       1.490058007645e-17       9.526515730332e-19 
 2774       5.889695345517e-12       1.670826429906e-13      -1.203935190223e-13       0.000000000000e+00       9.652859700326e-17       1.484058014094e-17       9.599751763774e-19 
 2775       5.862735774605e-12       1.675310967115e-13      -1.178514599680e-13       0.000000000000e+00       9.638363932126e-17       1.478249993232e-17       9.666571799298e-19 
 2776       5.835785759803e-12       1.679933541824e-13      -1.153897990296e-13       0.000000000000e+00       9.623894670176e-17       1.472624333220e-17       9.727360091557e-19 
 2777       5.808849766405e-12       1.684689727907e-13      -1.130083141921e-13       0.000000000000e+00       9.609451876524e-17       1.467171393586e-17       9.782502032862e-19 
 2778       5.781932272390e-12       1.689575085862e-13      -1.107067824141e-13       0.000000000000e+00       9.595035512900e-17       1.461881505209e-17       9.832384154209e-19 
 2779       5.755037768436e-12       1.694585162794e-13      -1.084849796262e-13       0.000000000000e+00       9.580645540715e-17       1.456744970286e-17       9.877394126321e-19 
 2780       5.728170757929e-12       1.699715492407e-13      -1.063426807303e-13       0.000000000000e+00       9.566281921063e-17       1.451752062312e-17       9.917920760672e-19 
 2781       5.701335756975e-12       1.704961594988e-13      -1.042796595987e-13       0.000000000000e+00       9.551944614718e-17       1.446893026049e-17       9.954354010527e-19 
 2782       5.674537294413e-12       1.710318977398e-13      -1.022956890725e-13       0.000000000000e+00       9.537633582138e-17       1.442158077501e-17       9.987084971972e-19 
 2783       5.647779911823e-12       1.715783133056e-13      -1.003905409611e-13       0.000000000000e+00       9.523348783457e-17       1.437537403891e-17       1.001650588495e-18 
 2784       5.621068163539e-12       1.721349541930e-13      -9.856398604106e-14       0.000000000000e+00       9.509090178491e-17       1.433021163631e-17       1.004301013429e-18 
 2785       5.594406616663e-12       1.727013670525e-13      -9.681579405478e-14       0.000000000000e+00       9.494857726737e-17       1.428599486298e-17       1.006699225074e-18 
 2786       5.567799851072e-12       1.732770971868e-13      -9.514573370972e-14       0.000000000000e+00       9.480651387371e-17       1.424262472607e-17       1.008884791202e-18 
 2787       5.541252459430e-12       1.738616885498e-13      -9.355357267727e-14       0.000000000000e+00       9.466471119246e-17       1.420000194387e-17       1.010897394382e-18 
 2788       5.514769047204e-12       1.744546837452e-13      -9.203907759173e-14       0.000000000000e+00       9.452316880896e-17       1.415802694553e-17       1.012776832085e-18 
 2789       5.488354232669e-12       1.750556240255e-13      -9.060201404924e-14       0.000000000000e+00       9.438188630532e-17       1.411659987079e-17       1.014563016789e-18 
 2790       5.462012646923e-12       1.756640492906e-13      -8.924214660676e-14       0.000000000000e+00       9.424086326044e-17       1.407562056974e-17       1.016295976081e-18 
 2791       5.435748933898e-12       1.762794980867e-13      -8.795923878103e-14       0.000000000000e+00       9.410009924999e-17       1.403498860256e-17       1.018015852758e-18 
 2792       5.409567750371e-12       1.769015076050e-13      -8.675305304750e-14       0.000000000000e+00       9.395959384641e-17       1.399460323926e-17       1.019762904935e-18 
 2793       5.383473765975e-12       1.775296136804e-13      -8.562335083933e-14       0.000000000000e+00       9.381934661891e-17       1.395436345939e-17       1.021577506144e-18 
 2794       5.357471663209e-12       1.781633507904e-13      -8.456989254632e-14       0.000000000000e+00       9.367935713347e-17       1.391416795181e-17       1.023500145440e-18 
 2795       5.331566137455e-12       1.788022520539e-13      -8.359243751387e-14       0.000000000000e+00       9.353962495282e-17       1.387391511443e-17       1.025571427503e-18 
 2796       5.305761896980e-12       1.794458492300e-13      -8.269074404195e-14       0.000000000000e+00       9.340014963647e-17       1.383350305393e-17       1.027832072744e-18 
 2797       5.280063662958e-12       1.800936727166e-13      -8.186456938404e-14       0.000000000000e+00       9.326093074066e-17       1.379282958550e-17       1.030322917402e-18 
 2798       5.254476169472e-12       1.807452515492e-13      -8.111366974611e-14       0.000000000000e+00       9.312196781840e-17       1.375179223263e-17       1.033084913656e-18 
 2799       5.229004163531e-12       1.814001133999e-13      -8.043780028557e-14       0.000000000000e+00       9.298326041942e-17       1.371028822675e-17       1.036159129721e-18 
 2800       5.203652405080e-12       1.820577845759e-13      -7.983671511022e-14       0.000000000000e+00       9.284480809023e-17       1.366821450708e-17       1.039586749954e-18 
 2801       5.178425667009e-12       1.827177900187e-13      -7.931016727721e-14       0.000000000000e+00       9.270661037404e-17       1.362546772028e-17       1.043409074960e-18 
 2802       5.153328735168e-12       1.833796533021e-13      -7.885790879201e-14       0.000000000000e+00       9.256866681084e-17       1.358194422025e-17       1.047667521690e-18 
 2803       5.128366408378e-12       1.840428966320e-13      -7.847969060735e-14       0.000000000000e+00       9.243097693732e-17       1.353754006784e-17       1.052403623550e-18 
 2804       5.103543498437e-12       1.847070408443e-13      -7.817526262221e-14       0.000000000000e+00       9.229354028690e-17       1.349215103059e-17       1.057659030498e-18 
 2805       5.078864830140e-12       1.853716054040e-13      -7.794437368072e-14       0.000000000000e+00       9.215635638974e-17       1.344567258249e-17       1.063475509153e-18 
 2806       5.054335241283e-12       1.860361084043e-13      -7.778677157120e-14       0.000000000000e+00       9.201942477271e-17       1.339799990369e-17       1.069894942897e-18 
 2807       5.029959582676e-12       1.867000665648e-13      -7.770220302504e-14       0.000000000000e+00       9.188274495941e-17       1.334902788025e-17       1.076959331976e-18 
 2808       5.005742718159e-12       1.873629952307e-13      -7.769041371569e-14       0.000000000000e+00       9.174631647014e-17       1.329865110390e-17       1.084710793604e-18 
 2809       4.981689524607e-12       1.880244083713e-13      -7.775114825765e-14       0.000000000000e+00       9.161013882193e-17       1.324676387176e-17       1.093191562070e-18 
 2810       4.957804891945e-12       1.886838185790e-13      -7.788415020536e-14       0.000000000000e+00       9.147421152848e-17       1.319326018607e-17       1.102443988836e-18 
 2811       4.934093193484e-12       1.893407666029e-13      -7.808902907715e-14       0.000000000000e+00       9.133853407373e-17       1.313806101302e-17       1.112495716107e-18 
 2812       4.910556693906e-12       1.899949101204e-13      -7.836486067204e-14       0.000000000000e+00       9.120310583205e-17       1.308119621479e-17       1.123315112935e-18 
 2813       4.887197133004e-12       1.906459354255e-13      -7.871058466848e-14       0.000000000000e+00       9.106792614761e-17       1.302272304385e-17       1.134855607143e-18 
 2814       4.864016254612e-12       1.912935279353e-13      -7.912513740727e-14       0.000000000000e+00       9.093299436081e-17       1.296269892281e-17       1.147070490653e-18 
 2815       4.841015806606e-12       1.919373721895e-13      -7.960745188847e-14       0.000000000000e+00       9.079830980826e-17       1.290118144455e-17       1.159912919365e-18 
 2816       4.818197540906e-12       1.925771518490e-13      -8.015645776836e-14       0.000000000000e+00       9.066387182285e-17       1.283822837243e-17       1.173335913032e-18 
 2817       4.795563213483e-12       1.932125496955e-13      -8.077108135635e-14       0.000000000000e+00       9.052967973365e-17       1.277389764039e-17       1.187292355145e-18 
 2818       4.773114584358e-12       1.938432476309e-13      -8.145024561197e-14       0.000000000000e+00       9.039573286598e-17       1.270824735313e-17       1.201734992804e-18 
 2819       4.750853417606e-12       1.944689266760e-13      -8.219287014174e-14       0.000000000000e+00       9.026203054137e-17       1.264133578624e-17       1.216616436599e-18 
 2820       4.728781481363e-12       1.950892669702e-13      -8.299787119618e-14       0.000000000000e+00       9.012857207757e-17       1.257322138638e-17       1.231889160493e-18 
 2821       4.706900547825e-12       1.957039477705e-13      -8.386416166671e-14       0.000000000000e+00       8.999535678853e-17       1.250396277143e-17       1.247505501689e-18 
 2822       4.685212393254e-12       1.963126474510e-13      -8.479065108259e-14       0.000000000000e+00       8.986238398443e-17       1.243361873062e-17       1.263417660522e-18 
 2823       4.663718797979e-12       1.969150435015e-13      -8.577624560787e-14       0.000000000000e+00       8.972965297162e-17       1.236224822471e-17       1.279577700325e-18 
 2824       4.642421546403e-12       1.975108125275e-13      -8.681984803833e-14       0.000000000000e+00       8.959716305267e-17       1.228991038614e-17       1.295937547315e-18 
 2825       4.621322427001e-12       1.980996302490e-13      -8.792035779841e-14       0.000000000000e+00       8.946491352635e-17       1.221666451914e-17       1.312448990469e-18 
